TaskId,TaskType,AlgorithmId,ScoringTime,NumberTemporalQueries,SearchedItemPosition,SearchedObjectPositionSum,TotalObjectResults,FirstOccurrence,TotalResults,SearchedItemScore,VBSScore,AvgScore,MedianScore,BestScore,WorstScore,NumberCineastResults
3584f2e1-e562-4e4c-bf25-80010848d001,KIST,CLUSTER,464618416,2,4044,1131,3291,4044,12583,0.2,91.0,0.28989643,0.2,26.800005,0.1,20000
3584f2e1-e562-4e4c-bf25-80010848d001,KIST,LNA,67546327,2,1781,1126,3291,1781,19985,0.2,93.0,0.17980471,0.16666667,0.47398192,0.1,20000
3584f2e1-e562-4e4c-bf25-80020938d001,KIST,STA,246879225,2,66,415,2003,66,13924,0.5833334,73.0,0.19651921,0.25,0.5833334,0.125,20000
3584f2e1-e562-4e4c-bf25-80020938d001,KIST,SQA,473126280,2,396,368,2003,396,19809,0.5833334,62.0,0.25677514,0.16666667,0.5833334,0.125,20000
3584f2e1-e562-4e4c-bf25-80020938d001,KIST,NA,54643481,2,236,460,2003,236,19194,0.3928066,67.0,0.18303761,0.25,0.5823786,0.125,20000
3584f2e1-e562-4e4c-bf25-80020938d001,KIST,IDA,71970168,2,47,437,2003,47,19355,0.507017,64.0,0.19900408,0.16666667,0.58193654,0.125,20000
3584f2e1-e562-4e4c-bf25-80020938d001,KIST,VITRIVR,1687352,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020938d001,KIST,CLUSTER,27948257,2,1323,376,2003,1323,7731,0.5833334,85.0,0.4390926,0.16666667,12.79167,0.125,20000
3584f2e1-e562-4e4c-bf25-80020938d001,KIST,LNA,75979488,2,219,466,2003,219,18727,0.33333334,67.0,0.16737314,0.16666667,0.5904006,0.125,20000
3584f2e1-e562-4e4c-bf25-80020958d001,KIST,STA,157558489,2,71,415,2003,71,13924,0.5833334,74.0,0.19861391,0.25,0.5833334,0.125,20000
3584f2e1-e562-4e4c-bf25-80020958d001,KIST,SQA,346953822,2,396,368,2003,396,19809,0.5833334,63.0,0.25677514,0.16666667,0.5833334,0.125,20000
3584f2e1-e562-4e4c-bf25-80020958d001,KIST,NA,276393954,2,479,486,2003,479,19263,0.33333334,65.0,0.18074027,0.16666667,0.5824425,0.125,20000
3584f2e1-e562-4e4c-bf25-80020958d001,KIST,IDA,418049825,2,383,456,2003,383,19355,0.39105394,61.0,0.19580142,0.16666667,0.58283377,0.125,20000
3584f2e1-e562-4e4c-bf25-80020958d001,KIST,VITRIVR,9705886,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020958d001,KIST,CLUSTER,35370177,2,1419,386,2003,1419,7833,0.5833334,85.0,0.4581844,0.16666667,12.79167,0.125,20000
3584f2e1-e562-4e4c-bf25-80020958d001,KIST,LNA,175657899,2,224,476,2003,224,18919,0.33333334,66.0,0.16602105,0.16666667,0.5914357,0.125,20000
3584f2e1-e562-4e4c-bf25-80021008d001,KIST,STA,186407678,2,136,842,2549,136,18907,0.33333334,82.0,0.14145555,0.16666667,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80021008d001,KIST,SQA,287928786,2,210,977,2549,210,19831,0.33333334,82.0,0.16468324,0.16666667,0.5,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80021008d001,KIST,NA,314471627,2,113,835,2549,113,19471,0.33333334,81.0,0.13448788,0.16666667,0.43405318,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80021008d001,KIST,IDA,234385588,2,113,846,2549,113,19655,0.33333334,82.0,0.13572171,0.16666667,0.45878035,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80021008d001,KIST,VITRIVR,1893421,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80021008d001,KIST,CLUSTER,60584196,2,1730,821,2549,1730,9527,0.33333334,91.0,0.2658147,0.16666667,12.16667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80021008d001,KIST,LNA,107480320,2,113,819,2549,113,19299,0.33333334,83.0,0.13255768,0.16666667,0.39140198,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80021048d001,KIST,STA,250374579,2,137,849,2549,137,18907,0.33333334,82.0,0.14244284,0.16666667,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80021048d001,KIST,SQA,98820114,2,210,977,2549,210,19831,0.33333334,84.0,0.16468324,0.16666667,0.5,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80021048d001,KIST,NA,88513475,2,113,836,2549,113,19556,0.33333334,84.0,0.13309355,0.25,0.41575494,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80021048d001,KIST,IDA,188831677,2,114,840,2549,114,19655,0.33333334,83.0,0.1352932,0.16666667,0.41576764,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80021048d001,KIST,VITRIVR,6275766,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80021048d001,KIST,CLUSTER,86256070,2,1835,837,2549,1835,9635,0.33333334,91.0,0.27299777,0.16666667,12.16667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80021048d001,KIST,LNA,92869816,2,111,825,2549,111,19458,0.33333334,84.0,0.1315281,0.25,0.42445838,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020948d001,KIST,STA,75522548,2,67,415,2003,67,13924,0.5833334,75.0,0.19765633,0.25,0.5833334,0.125,20000
3584f2e1-e562-4e4c-bf25-80020948d001,KIST,SQA,147838345,2,396,368,2003,396,19809,0.5833334,65.0,0.25677514,0.16666667,0.5833334,0.125,20000
3584f2e1-e562-4e4c-bf25-80020948d001,KIST,NA,95751379,2,472,486,2003,472,19232,0.33333334,66.0,0.18211757,0.25,0.5824425,0.125,20000
3584f2e1-e562-4e4c-bf25-80020948d001,KIST,IDA,139190090,2,136,450,2003,136,19355,0.44040293,64.0,0.19743846,0.16666667,0.58283377,0.125,20000
3584f2e1-e562-4e4c-bf25-80020948d001,KIST,VITRIVR,1802188,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020948d001,KIST,CLUSTER,22036213,2,1376,382,2003,1376,7789,0.5833334,85.0,0.44809988,0.16666667,12.79167,0.125,20000
3584f2e1-e562-4e4c-bf25-80020948d001,KIST,LNA,84028235,2,226,468,2003,226,18838,0.33333334,67.0,0.16692512,0.25,0.5910556,0.125,20000
3584f2e1-e562-4e4c-bf25-80021018d001,KIST,STA,63141843,2,135,845,2549,135,18907,0.33333334,83.0,0.14179052,0.16666667,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80021018d001,KIST,SQA,167649544,2,210,977,2549,210,19831,0.33333334,83.0,0.16468324,0.16666667,0.5,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80021018d001,KIST,NA,199576607,2,115,831,2549,115,19496,0.33333334,83.0,0.13387775,0.25,0.41578373,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80021018d001,KIST,IDA,76643441,2,115,847,2549,115,19655,0.33333334,84.0,0.13566518,0.16666667,0.41646674,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80021018d001,KIST,VITRIVR,1160701,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80021018d001,KIST,CLUSTER,26006381,2,1765,826,2549,1765,9561,0.33333334,92.0,0.2688875,0.16666667,12.16667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80021018d001,KIST,LNA,56945353,2,112,826,2549,112,19359,0.33333334,84.0,0.13208601,0.16666667,0.42468587,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020928d001,KIST,STA,238709578,2,722,464,2003,722,13924,0.4166667,73.0,0.19511874,0.25,0.5833334,0.125,20000
3584f2e1-e562-4e4c-bf25-80020928d001,KIST,SQA,175723773,2,396,368,2003,396,19809,0.5833334,65.0,0.25677514,0.16666667,0.5833334,0.125,20000
3584f2e1-e562-4e4c-bf25-80020928d001,KIST,NA,61278782,2,16,402,2003,16,19143,0.5758691,67.0,0.18472482,0.16666667,0.58245194,0.125,20000
3584f2e1-e562-4e4c-bf25-80020928d001,KIST,IDA,87868483,2,15,418,2003,15,19355,0.5702634,64.0,0.20064938,0.16666667,0.5833334,0.125,20000
3584f2e1-e562-4e4c-bf25-80020928d001,KIST,VITRIVR,2224183,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020928d001,KIST,CLUSTER,134295731,2,2336,451,2003,2336,7658,0.33333334,84.0,0.42828307,0.25,12.79167,0.125,20000
3584f2e1-e562-4e4c-bf25-80020928d001,KIST,LNA,122807286,2,104,443,2003,104,18592,0.34974042,67.0,0.16842781,0.25,0.59146136,0.125,20000
3584f2e1-e562-4e4c-bf25-80010858d001,KIST,STA,68354890,2,3240,1160,3291,3240,19870,0.2,94.0,0.19459487,0.3,0.4666667,0.1,20000
3584f2e1-e562-4e4c-bf25-80010858d001,KIST,SQA,89807084,2,5892,1245,3291,5892,19996,0.2,93.0,0.21967894,0.3,0.4666667,0.1,20000
3584f2e1-e562-4e4c-bf25-80010858d001,KIST,NA,50395655,2,1896,1129,3291,1896,19989,0.2,94.0,0.18077217,0.16666667,0.46587342,0.1,20000
3584f2e1-e562-4e4c-bf25-80010858d001,KIST,IDA,69952242,2,2229,1132,3291,2229,19993,0.2,93.0,0.18221177,0.16679455,0.46546906,0.1,20000
3584f2e1-e562-4e4c-bf25-80010858d001,KIST,VITRIVR,2024656,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80010858d001,KIST,CLUSTER,32402483,2,4068,1133,3291,4068,12584,0.2,95.0,0.2910389,0.3,26.800005,0.1,20000
3584f2e1-e562-4e4c-bf25-80010858d001,KIST,LNA,51362261,2,1763,1126,3291,1763,19985,0.2,94.0,0.17968494,0.16666667,0.47398192,0.1,20000
3584f2e1-e562-4e4c-bf25-80020608d001,KIST,STA,69391359,2,40,325,2714,40,19818,0.33333334,83.0,0.12750614,0.25,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020608d001,KIST,SQA,48690753,2,104,355,2714,104,19940,0.33333334,84.0,0.13458292,0.25,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020608d001,KIST,NA,39936268,2,9,325,2714,9,19899,0.33333334,84.0,0.12593555,0.16666667,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020608d001,KIST,IDA,42870260,2,9,327,2714,9,19906,0.33333334,84.0,0.12620583,0.25,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020608d001,KIST,VITRIVR,2009572,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020608d001,KIST,CLUSTER,30815350,2,357,306,2714,357,10416,0.8333334,93.0,0.23951133,0.25,13.33334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020608d001,KIST,LNA,36101410,2,9,321,2714,9,19877,0.33333334,84.0,0.12546773,0.16666667,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020818d001,KIST,STA,57547836,2,201,619,2321,201,19952,0.25,84.0,0.11158447,0.1875,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020818d001,KIST,SQA,45523886,2,330,636,2321,330,19992,0.25,84.0,0.12022101,0.1875,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020818d001,KIST,NA,34643417,2,166,613,2321,166,19974,0.25,84.0,0.10910871,0.1875,0.36086887,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020818d001,KIST,IDA,47055241,2,174,614,2321,174,19980,0.25,84.0,0.109365046,0.1875,0.33145487,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020818d001,KIST,VITRIVR,3457687,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020818d001,KIST,CLUSTER,27447266,2,1864,623,2321,1864,8901,0.25,93.0,0.24454181,0.125,9.5,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020818d001,KIST,LNA,36337604,2,159,609,2321,159,19969,0.25,84.0,0.108775645,0.125,0.32749227,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020708d001,KIST,STA,62996867,2,144,157,2547,144,16437,0.5,76.0,0.19116426,0.16666667,0.5,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020708d001,KIST,SQA,74863704,2,0,178,2547,0,19800,0.6666667,66.0,0.24499159,0.25,0.6666667,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020708d001,KIST,NA,80969304,2,207,282,2547,207,19066,0.39634842,68.0,0.19115922,0.25,0.49911857,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020708d001,KIST,IDA,53242402,2,176,260,2547,176,19433,0.44732636,66.0,0.19790468,0.16666667,0.5,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020708d001,KIST,VITRIVR,1940958,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020708d001,KIST,CLUSTER,26591698,2,637,250,2547,637,9241,0.8333334,86.0,0.33878008,0.16666667,13.833332,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020708d001,KIST,LNA,51274914,2,369,283,2547,369,18419,0.33333334,70.0,0.1799498,0.16666667,0.50812805,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020748d001,KIST,STA,69434670,2,158,147,2547,158,16437,0.5,76.0,0.19535196,0.16666667,0.5,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020748d001,KIST,SQA,109546956,2,0,178,2547,0,19800,0.6666667,65.0,0.24499159,0.25,0.6666667,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020748d001,KIST,NA,43660812,2,278,299,2547,278,19305,0.33333334,68.0,0.18377864,0.16666667,0.49911857,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020748d001,KIST,IDA,61644689,2,320,274,2547,320,19433,0.35706958,66.0,0.19341081,0.16666667,0.5,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020748d001,KIST,VITRIVR,1569854,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020748d001,KIST,CLUSTER,28707060,2,829,285,2547,829,9591,0.8333334,86.0,0.36987802,0.16666667,13.833332,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020748d001,KIST,LNA,46893095,2,261,294,2547,261,18979,0.33333334,69.0,0.1762365,0.16666667,0.50812805,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020738d001,KIST,STA,51980805,2,148,145,2547,148,16437,0.5,76.0,0.19442923,0.16666667,0.5,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020738d001,KIST,SQA,65844302,2,0,178,2547,0,19800,0.6666667,66.0,0.24499159,0.25,0.6666667,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020738d001,KIST,NA,45679231,2,287,302,2547,287,19271,0.33333334,69.0,0.18427815,0.16666667,0.49911857,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020738d001,KIST,IDA,39055411,2,170,273,2547,170,19433,0.4236837,67.0,0.19450007,0.16666667,0.5,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020738d001,KIST,VITRIVR,1299436,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020738d001,KIST,CLUSTER,20720502,2,796,279,2547,796,9542,0.8333334,86.0,0.36519247,0.25,13.833332,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020738d001,KIST,LNA,71714787,2,286,284,2547,286,18889,0.33333334,69.0,0.17640667,0.16666667,0.50812805,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020718d001,KIST,STA,98762043,2,136,148,2547,136,16437,0.5,76.0,0.192452,0.16666667,0.5,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020718d001,KIST,SQA,135610934,2,0,178,2547,0,19800,0.6666667,65.0,0.24499159,0.25,0.6666667,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020718d001,KIST,NA,63275967,2,136,279,2547,136,19158,0.43755198,69.0,0.18744873,0.25,0.49911857,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020718d001,KIST,IDA,145651340,2,119,259,2547,119,19433,0.45995116,65.0,0.19689938,0.16666667,0.5,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020718d001,KIST,VITRIVR,1793243,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020718d001,KIST,CLUSTER,46775233,2,706,266,2547,706,9398,0.8333334,86.0,0.35000354,0.25,13.833332,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020718d001,KIST,LNA,68104461,2,342,279,2547,342,18656,0.33333334,69.0,0.17806056,0.25,0.50812805,0.16666667,20000
3584f2e1-e562-4e4c-bf25-80020638d001,KIST,STA,43623129,2,40,326,2714,40,19818,0.33333334,84.0,0.12783413,0.25,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020638d001,KIST,SQA,56332884,2,104,355,2714,104,19940,0.33333334,84.0,0.13458292,0.25,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020638d001,KIST,NA,62944314,2,9,324,2714,9,19907,0.33333334,84.0,0.1257492,0.16666667,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020638d001,KIST,IDA,66000927,2,9,325,2714,9,19906,0.33333334,84.0,0.12620261,0.25,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020638d001,KIST,VITRIVR,1200807,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020638d001,KIST,CLUSTER,20677910,2,357,308,2714,357,10425,0.8333334,93.0,0.24019185,0.16666667,13.33334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020638d001,KIST,LNA,40134921,2,9,321,2714,9,19890,0.33333334,84.0,0.12539567,0.25,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020848d001,KIST,STA,65491420,2,202,621,2321,202,19952,0.25,83.0,0.11189772,0.1875,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020848d001,KIST,SQA,60762092,2,330,636,2321,330,19992,0.25,84.0,0.12022101,0.1875,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020848d001,KIST,NA,58154952,2,162,609,2321,162,19976,0.25,84.0,0.10908233,0.1875,0.33160245,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020848d001,KIST,IDA,58185204,2,175,615,2321,175,19980,0.25,84.0,0.109363735,0.1875,0.33020157,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020848d001,KIST,VITRIVR,1635280,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020848d001,KIST,CLUSTER,26888257,2,1879,626,2321,1879,8901,0.25,93.0,0.24523462,0.125,9.5,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020848d001,KIST,LNA,44207930,2,161,609,2321,161,19971,0.25,84.0,0.10878673,0.125,0.29729745,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020658d001,KIST,STA,53240453,2,40,327,2714,40,19818,0.33333334,84.0,0.12802756,0.25,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020658d001,KIST,SQA,46603240,2,104,355,2714,104,19940,0.33333334,84.0,0.13458292,0.25,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020658d001,KIST,NA,44440119,2,9,323,2714,9,19911,0.33333334,84.0,0.12577413,0.16666667,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020658d001,KIST,IDA,44956304,2,9,324,2714,9,19906,0.33333334,84.0,0.12618771,0.25,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020658d001,KIST,VITRIVR,1684713,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020658d001,KIST,CLUSTER,26551485,2,358,313,2714,358,10427,0.8333334,93.0,0.24065727,0.16666667,13.33334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020658d001,KIST,LNA,42507759,2,9,322,2714,9,19896,0.33333334,84.0,0.12542704,0.25,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020838d001,KIST,STA,37998101,2,201,621,2321,201,19952,0.25,84.0,0.11180166,0.1875,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020838d001,KIST,SQA,61263550,2,330,636,2321,330,19992,0.25,84.0,0.12022101,0.1875,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020838d001,KIST,NA,39133951,2,163,609,2321,163,19976,0.25,84.0,0.10908912,0.1875,0.33042273,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020838d001,KIST,IDA,38739541,2,175,614,2321,175,19980,0.25,84.0,0.109372824,0.1875,0.32916564,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020838d001,KIST,VITRIVR,1154328,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020838d001,KIST,CLUSTER,19028155,2,1875,626,2321,1875,8901,0.25,93.0,0.24502864,0.125,9.5,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020838d001,KIST,LNA,37371290,2,159,609,2321,159,19971,0.25,84.0,0.10877682,0.125,0.2519612,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020628d001,KIST,STA,48400715,2,40,326,2714,40,19818,0.33333334,84.0,0.12773322,0.25,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020628d001,KIST,SQA,43000194,2,104,355,2714,104,19940,0.33333334,84.0,0.13458292,0.25,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020628d001,KIST,NA,35254367,2,9,325,2714,9,19907,0.33333334,84.0,0.12580246,0.16666667,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020628d001,KIST,IDA,34913479,2,9,326,2714,9,19906,0.33333334,84.0,0.1262162,0.25,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020628d001,KIST,VITRIVR,1309918,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020628d001,KIST,CLUSTER,23253276,2,357,308,2714,357,10424,0.8333334,93.0,0.24004701,0.25,13.33334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020628d001,KIST,LNA,40345274,2,9,320,2714,9,19887,0.33333334,84.0,0.12542988,0.16666667,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020828d001,KIST,STA,40976555,2,201,621,2321,201,19952,0.25,84.0,0.11168471,0.1875,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020828d001,KIST,SQA,32804519,2,330,636,2321,330,19992,0.25,84.0,0.12022101,0.1875,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020828d001,KIST,NA,34722962,2,164,612,2321,164,19975,0.25,84.0,0.1090965,0.125,0.3132061,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020828d001,KIST,IDA,34576926,2,174,614,2321,174,19980,0.25,84.0,0.109372586,0.1875,0.3139978,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020828d001,KIST,VITRIVR,2530837,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020828d001,KIST,CLUSTER,22609316,2,1870,626,2321,1870,8901,0.25,93.0,0.24485077,0.125,9.5,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020828d001,KIST,LNA,33465073,2,159,610,2321,159,19971,0.25,84.0,0.10878125,0.125,0.2686963,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020648d001,KIST,STA,41444195,2,40,327,2714,40,19818,0.33333334,84.0,0.12794346,0.25,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020648d001,KIST,SQA,30705683,2,104,355,2714,104,19940,0.33333334,84.0,0.13458292,0.25,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020648d001,KIST,NA,27237314,2,9,324,2714,9,19909,0.33333334,84.0,0.12576273,0.16666667,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020648d001,KIST,IDA,34174977,2,9,325,2714,9,19906,0.33333334,84.0,0.12619716,0.25,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020648d001,KIST,VITRIVR,1114448,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020648d001,KIST,CLUSTER,18242347,2,358,313,2714,358,10427,0.8333334,93.0,0.24048944,0.16666667,13.33334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020648d001,KIST,LNA,27220563,2,9,323,2714,9,19894,0.33333334,84.0,0.12543212,0.25,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020618d001,KIST,STA,37430338,2,40,326,2714,40,19818,0.33333334,84.0,0.12763649,0.25,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020618d001,KIST,SQA,34003457,2,104,355,2714,104,19940,0.33333334,84.0,0.13458292,0.25,0.4166667,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020618d001,KIST,NA,26791410,2,9,325,2714,9,19904,0.33333334,84.0,0.12585886,0.25,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020618d001,KIST,IDA,34506049,2,9,326,2714,9,19906,0.33333334,84.0,0.12622112,0.25,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020618d001,KIST,VITRIVR,1120158,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-80020618d001,KIST,CLUSTER,16847895,2,357,306,2714,357,10421,0.8333334,93.0,0.23978025,0.16666667,13.33334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020618d001,KIST,LNA,30466866,2,9,321,2714,9,19885,0.33333334,84.0,0.12544775,0.16666667,0.33333334,0.083333336,20000
3584f2e1-e562-4e4c-bf25-80020918d001,KIST,STA,50903884,2,684,463,2003,684,13924,0.4166667,75.0,0.19358662,0.25,0.5833334,0.125,20000
3584f2e1-e562-4e4c-bf25-80020918d001,KIST,SQA,145387126,2,396,368,2003,396,19809,0.5833334,65.0,0.25677514,0.16666667,0.5833334,0.125,20000
3584f2e1-e562-4e4c-bf25-80020918d001,KIST,NA,183588137,2,563,431,2003,563,19062,0.33333334,66.0,0.18711908,0.25,0.5824504,0.125,20000
3584f2e1-e562-4e4c-bf25-80020918d001,KIST,IDA,64128508,2,88,431,2003,88,19355,0.48725694,64.0,0.20224659,0.16666667,0.5831334,0.125,20000
3584f2e1-e562-4e4c-bf25-80020918d001,KIST,VITRIVR,1057754,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
