TaskId,TaskType,AlgorithmId,ScoringTime,NumberTemporalQueries,SearchedItemPosition,SearchedObjectPositionSum,TotalObjectResults,FirstOccurrence,TotalResults,SearchedItemScore,VBSScore,AvgScore,MedianScore,BestScore,WorstScore,NumberCineastResults
3584f2e1-e562-4e4c-bf25-80030528d001,KIST,STA,5348460,2,1,15,132,1,394,0.5,82.0,0.5,0.75,0.5,0.5,394
3584f2e1-e562-4e4c-bf25-80030528d001,KIST,SQA,2176064,2,1,15,132,1,394,0.5,82.0,0.5,0.75,0.5,0.5,394
3584f2e1-e562-4e4c-bf25-80030528d001,KIST,NA,1831969,2,1,15,132,1,394,0.5,82.0,0.5,0.75,0.5,0.5,394
3584f2e1-e562-4e4c-bf25-80030528d001,KIST,IDA,1429915,2,1,15,132,1,394,0.5,82.0,0.5,0.75,0.5,0.5,394
3584f2e1-e562-4e4c-bf25-80030528d001,KIST,VITRIVR,6154238,2,1,15,132,1,394,0.5,93.0,0.5,0.75,0.5,0.5,394
3584f2e1-e562-4e4c-bf25-80030528d001,KIST,CLUSTER,1254481,2,47,15,132,47,227,1.0,90.0,0.8678414,0.5,17.5,0.5,394
3584f2e1-e562-4e4c-bf25-80030528d001,KIST,LNA,1983540,2,1,15,132,1,394,0.5,82.0,0.5,0.75,0.5,0.5,394
3584f2e1-e562-4e4c-bf25-80030558d001,KIST,STA,9163563,2,1,15,132,1,394,0.5,82.0,0.5,0.75,0.5,0.5,394
3584f2e1-e562-4e4c-bf25-80030558d001,KIST,SQA,1120342,2,1,15,132,1,394,0.5,82.0,0.5,0.75,0.5,0.5,394
3584f2e1-e562-4e4c-bf25-80030558d001,KIST,NA,1137847,2,1,15,132,1,394,0.5,82.0,0.5,0.75,0.5,0.5,394
3584f2e1-e562-4e4c-bf25-80030558d001,KIST,IDA,773111,2,1,15,132,1,394,0.5,82.0,0.5,0.75,0.5,0.5,394
3584f2e1-e562-4e4c-bf25-80030558d001,KIST,VITRIVR,18450608,2,1,15,132,1,394,0.5,93.0,0.5,0.75,0.5,0.5,394
3584f2e1-e562-4e4c-bf25-80030558d001,KIST,CLUSTER,1000823,2,47,15,132,47,227,1.0,90.0,0.8678414,0.5,17.5,0.5,394
3584f2e1-e562-4e4c-bf25-80030558d001,KIST,LNA,3089372,2,1,15,132,1,394,0.5,82.0,0.5,0.75,0.5,0.5,394
3584f2e1-e562-4e4c-bf25-80030648d001,KIST,STA,32576981,2,14,20,1367,14,3936,0.75,74.0,0.27921748,0.375,0.75,0.25,3936
3584f2e1-e562-4e4c-bf25-80030648d001,KIST,SQA,75579829,2,45,20,1367,45,3936,0.75,74.0,0.28417176,0.375,0.75,0.25,3936
3584f2e1-e562-4e4c-bf25-80030658d001,KIST,STA,43500647,2,14,20,1367,14,3936,0.75,74.0,0.279281,0.375,0.75,0.25,3936
3584f2e1-e562-4e4c-bf25-80030648d001,KIST,NA,15950571,2,5,21,1367,5,3936,0.5000649,75.0,0.2753201,0.375,0.7471598,0.25,3936
3584f2e1-e562-4e4c-bf25-80030658d001,KIST,SQA,17037895,2,45,20,1367,45,3936,0.75,75.0,0.28417176,0.375,0.75,0.25,3936
3584f2e1-e562-4e4c-bf25-80030658d001,KIST,NA,46163954,2,8,21,1367,8,3936,0.50000006,74.0,0.27537245,0.375,0.71865314,0.25,3936
3584f2e1-e562-4e4c-bf25-80030648d001,KIST,IDA,13635565,2,2,20,1367,2,3936,0.61092573,75.0,0.27542302,0.375,0.743462,0.25,3936
3584f2e1-e562-4e4c-bf25-80030658d001,KIST,IDA,150811500,2,3,21,1367,3,3936,0.5821758,73.0,0.27541113,0.375,0.72204065,0.25,3936
3584f2e1-e562-4e4c-bf25-80030648d001,KIST,VITRIVR,201971646,2,0,20,1367,0,3931,0.75,92.0,0.275566,0.25,0.75,0.25,3936
3584f2e1-e562-4e4c-bf25-80030658d001,KIST,VITRIVR,197620067,2,0,20,1367,0,3931,0.75,93.0,0.2756296,0.25,0.75,0.25,3936
3584f2e1-e562-4e4c-bf25-80030648d001,KIST,CLUSTER,32022440,2,50,20,1367,50,2927,1.5,82.0,0.3706013,0.25,17.5,0.25,3936
3584f2e1-e562-4e4c-bf25-80030648d001,KIST,LNA,133696379,2,1,21,1367,1,3936,0.5002094,74.0,0.27519828,0.375,0.6800587,0.25,3936
3584f2e1-e562-4e4c-bf25-80030658d001,KIST,CLUSTER,30029161,2,50,20,1367,50,2927,1.5,82.0,0.3706867,0.25,17.5,0.25,3936
3584f2e1-e562-4e4c-bf25-80030658d001,KIST,LNA,41239257,2,3,21,1367,3,3936,0.5000397,74.0,0.27518922,0.375,0.5969748,0.25,3936
3584f2e1-e562-4e4c-bf25-80030718d001,KIST,STA,260583245,2,1,144,2043,1,15391,0.75,95.0,0.25847897,0.25,0.75,0.25,15394
3584f2e1-e562-4e4c-bf25-80030708d001,KIST,STA,251724440,2,8,157,2043,8,15391,0.75,95.0,0.25843024,0.25,0.75,0.25,15394
3584f2e1-e562-4e4c-bf25-80030718d001,KIST,SQA,179287706,2,4,138,2043,4,15393,0.75,94.0,0.26114142,0.25,0.75,0.25,15394
3584f2e1-e562-4e4c-bf25-80030758d001,KIST,STA,270837099,2,1,137,2043,1,15391,0.75,95.0,0.25869015,0.25,0.75,0.25,15394
3584f2e1-e562-4e4c-bf25-80030718d001,KIST,NA,177734934,2,2,155,2043,2,15392,0.74722475,94.0,0.2565732,0.375,0.7488905,0.25,15394
3584f2e1-e562-4e4c-bf25-80030708d001,KIST,SQA,241993694,2,4,138,2043,4,15393,0.75,94.0,0.26114142,0.25,0.75,0.25,15394
3584f2e1-e562-4e4c-bf25-80030748d001,KIST,STA,60622037,2,1,137,2043,1,15391,0.75,97.0,0.25860894,0.25,0.75,0.25,15394
3584f2e1-e562-4e4c-bf25-80030758d001,KIST,SQA,183060112,2,4,138,2043,4,15393,0.75,94.0,0.26114142,0.25,0.75,0.25,15394
3584f2e1-e562-4e4c-bf25-80030718d001,KIST,IDA,323907653,2,2,144,2043,2,15392,0.74355936,93.0,0.25676498,0.375,0.74701786,0.25,15394
3584f2e1-e562-4e4c-bf25-80030708d001,KIST,NA,163274452,2,4,155,2043,4,15392,0.73152775,94.0,0.25657782,0.375,0.7470768,0.25,15394
3584f2e1-e562-4e4c-bf25-80030748d001,KIST,SQA,273707575,2,4,138,2043,4,15393,0.75,93.0,0.26114142,0.25,0.75,0.25,15394
3584f2e1-e562-4e4c-bf25-80030758d001,KIST,NA,199597866,2,6,155,2043,6,15392,0.7401197,94.0,0.25663382,0.375,0.7490212,0.25,15394
3584f2e1-e562-4e4c-bf25-80030718d001,KIST,VITRIVR,845341563,2,1,169,2043,1,15377,0.75,59.0,0.2567471,0.25,1.0,0.25,15394
3584f2e1-e562-4e4c-bf25-80030748d001,KIST,NA,160389028,2,4,155,2043,4,15392,0.7430518,94.0,0.2566199,0.375,0.7488905,0.25,15394
3584f2e1-e562-4e4c-bf25-80030708d001,KIST,IDA,208899095,2,4,152,2043,4,15392,0.7314724,94.0,0.25674266,0.375,0.74333984,0.25,15394
3584f2e1-e562-4e4c-bf25-80030758d001,KIST,IDA,217332580,2,5,152,2043,5,15392,0.73664486,94.0,0.25677606,0.375,0.7474878,0.25,15394
3584f2e1-e562-4e4c-bf25-80030718d001,KIST,CLUSTER,66532478,2,468,140,2043,468,7550,1.25,97.0,0.5238411,0.375,17.5,0.25,15394
3584f2e1-e562-4e4c-bf25-80030708d001,KIST,VITRIVR,881004649,2,65,169,2043,65,15382,0.5,58.0,0.25666362,0.375,1.0,0.25,15394
3584f2e1-e562-4e4c-bf25-80030748d001,KIST,IDA,150887784,2,3,152,2043,3,15392,0.7389515,95.0,0.2567854,0.375,0.74701786,0.25,15394
3584f2e1-e562-4e4c-bf25-80030758d001,KIST,VITRIVR,924115420,2,3,156,2043,3,15367,0.75,58.0,0.2569955,0.25,1.0,0.25,15394
3584f2e1-e562-4e4c-bf25-80030718d001,KIST,LNA,143378741,2,2,155,2043,2,15392,0.7265421,95.0,0.25645956,0.375,0.7487025,0.25,15394
3584f2e1-e562-4e4c-bf25-80030708d001,KIST,CLUSTER,191932553,2,867,169,2043,867,7550,1.0,96.0,0.52354306,0.375,17.5,0.25,15394
3584f2e1-e562-4e4c-bf25-80030758d001,KIST,CLUSTER,137076928,2,443,127,2043,443,7550,1.5,97.0,0.5242384,0.375,17.5,0.25,15394
3584f2e1-e562-4e4c-bf25-80030748d001,KIST,VITRIVR,927765686,2,3,169,2043,3,15371,0.75,58.0,0.25691238,0.25,1.0,0.25,15394
3584f2e1-e562-4e4c-bf25-80030708d001,KIST,LNA,143126443,2,65,169,2043,65,15392,0.5,95.0,0.25643525,0.375,0.72299796,0.25,15394
3584f2e1-e562-4e4c-bf25-80030748d001,KIST,CLUSTER,95026324,2,443,127,2043,443,7550,1.5,97.0,0.5240728,0.375,17.5,0.25,15394
3584f2e1-e562-4e4c-bf25-80030758d001,KIST,LNA,173442792,2,5,169,2043,5,15392,0.6702865,94.0,0.25647354,0.375,0.7465558,0.25,15394
3584f2e1-e562-4e4c-bf25-80030748d001,KIST,LNA,153816125,2,4,169,2043,4,15392,0.6891239,95.0,0.25646755,0.375,0.74870247,0.25,15394
3584f2e1-e562-4e4c-bf25-80030628d001,KIST,STA,152933447,2,14,20,1367,14,3936,0.75,73.0,0.27921748,0.375,0.75,0.25,3936
3584f2e1-e562-4e4c-bf25-80030808d001,KIST,STA,64729996,2,115,66,1276,115,3542,0.25,75.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030628d001,KIST,SQA,45661619,2,45,20,1367,45,3936,0.75,74.0,0.28417176,0.375,0.75,0.25,3936
3584f2e1-e562-4e4c-bf25-80030808d001,KIST,SQA,39851001,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030628d001,KIST,NA,18480221,2,0,21,1367,0,3936,0.64171654,75.0,0.27520707,0.375,0.64171654,0.25,3936
3584f2e1-e562-4e4c-bf25-80030808d001,KIST,NA,31294525,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030628d001,KIST,IDA,37726894,2,0,20,1367,0,3936,0.7021199,75.0,0.2754501,0.375,0.7021199,0.25,3936
3584f2e1-e562-4e4c-bf25-80030808d001,KIST,IDA,18784007,2,115,66,1367,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030628d001,KIST,VITRIVR,193392359,2,0,20,1367,0,3931,0.75,93.0,0.275566,0.25,0.75,0.25,3936
3584f2e1-e562-4e4c-bf25-80030808d001,KIST,VITRIVR,122901001,2,115,66,1276,115,3542,0.25,94.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030828d001,KIST,STA,73855792,2,115,66,1367,115,3542,0.25,75.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030828d001,KIST,SQA,28506816,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030828d001,KIST,NA,25701376,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030628d001,KIST,CLUSTER,124443296,2,50,20,1276,50,2927,1.5,81.0,0.3706013,0.25,17.5,0.25,3936
3584f2e1-e562-4e4c-bf25-80030808d001,KIST,CLUSTER,19584849,2,262,66,1367,262,2700,0.5,83.0,0.32814816,0.375,3.75,0.25,3542
3584f2e1-e562-4e4c-bf25-80030828d001,KIST,IDA,35601473,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030808d001,KIST,LNA,250562671,2,115,66,1276,115,3542,0.25,74.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030628d001,KIST,LNA,173827460,2,0,21,1276,0,3936,0.5267666,73.0,0.2751617,0.375,0.5267666,0.25,3936
3584f2e1-e562-4e4c-bf25-80030828d001,KIST,VITRIVR,331053433,2,115,66,1276,115,3542,0.25,92.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030828d001,KIST,CLUSTER,43805969,2,262,66,1276,262,2700,0.5,83.0,0.32814816,0.375,3.75,0.25,3542
3584f2e1-e562-4e4c-bf25-80030828d001,KIST,LNA,25105083,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030838d001,KIST,STA,198966722,2,115,66,1276,115,3542,0.25,74.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030838d001,KIST,SQA,48031286,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030838d001,KIST,NA,30739409,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030838d001,KIST,IDA,25859571,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030838d001,KIST,VITRIVR,127993190,2,115,66,1276,115,3542,0.25,94.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030838d001,KIST,CLUSTER,29190734,2,262,66,1276,262,2700,0.5,83.0,0.32814816,0.375,3.75,0.25,3542
3584f2e1-e562-4e4c-bf25-80030838d001,KIST,LNA,37861235,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030818d001,KIST,STA,91058609,2,115,66,1276,115,3542,0.25,75.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030818d001,KIST,SQA,101196606,2,115,66,1276,115,3542,0.25,75.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030818d001,KIST,NA,28731680,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030818d001,KIST,IDA,46974857,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030818d001,KIST,VITRIVR,249899403,2,115,66,1276,115,3542,0.25,92.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030818d001,KIST,CLUSTER,68314270,2,262,66,1276,262,2700,0.5,83.0,0.32814816,0.375,3.75,0.25,3542
3584f2e1-e562-4e4c-bf25-80030818d001,KIST,LNA,69062638,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030848d001,KIST,STA,19796672,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030848d001,KIST,SQA,24173732,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030848d001,KIST,NA,69752827,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030848d001,KIST,IDA,32721314,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030848d001,KIST,VITRIVR,74228366,2,115,66,1276,115,3542,0.25,94.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030848d001,KIST,CLUSTER,196488865,2,262,66,1276,262,2700,0.5,81.0,0.32814816,0.375,3.75,0.25,3542
3584f2e1-e562-4e4c-bf25-80030848d001,KIST,LNA,12193693,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030728d001,KIST,STA,325260931,2,1,144,2043,1,15391,0.75,94.0,0.2584952,0.25,0.75,0.25,15394
3584f2e1-e562-4e4c-bf25-80030728d001,KIST,SQA,152753106,2,4,138,2043,4,15393,0.75,95.0,0.26114142,0.25,0.75,0.25,15394
3584f2e1-e562-4e4c-bf25-80030738d001,KIST,STA,270212536,2,1,141,2043,1,15391,0.75,95.0,0.25854397,0.25,0.75,0.25,15394
3584f2e1-e562-4e4c-bf25-80030728d001,KIST,NA,126861982,2,4,155,2043,4,15392,0.74638075,95.0,0.25656584,0.375,0.7493364,0.25,15394
3584f2e1-e562-4e4c-bf25-80030738d001,KIST,SQA,296300174,2,4,138,2043,4,15393,0.75,93.0,0.26114142,0.25,0.75,0.25,15394
3584f2e1-e562-4e4c-bf25-80030728d001,KIST,IDA,366222443,2,3,144,2043,3,15392,0.7423932,92.0,0.25676948,0.375,0.74977577,0.25,15394
3584f2e1-e562-4e4c-bf25-80030858d001,KIST,STA,17885835,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030858d001,KIST,SQA,49455061,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030738d001,KIST,NA,95358173,2,3,152,1276,3,15392,0.7479421,95.0,0.2565921,0.375,0.7489483,0.25,15394
3584f2e1-e562-4e4c-bf25-80030858d001,KIST,NA,199961417,2,115,66,1276,115,3542,0.25,75.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030858d001,KIST,IDA,52965744,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030858d001,KIST,VITRIVR,43210944,2,115,66,1276,115,3542,0.25,94.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030858d001,KIST,CLUSTER,54279596,2,262,66,2043,262,2700,0.5,83.0,0.32814816,0.375,3.75,0.25,3542
3584f2e1-e562-4e4c-bf25-80030728d001,KIST,VITRIVR,744795241,2,1,169,2043,1,15376,0.75,60.0,0.2567638,0.375,1.0,0.25,15394
3584f2e1-e562-4e4c-bf25-80030858d001,KIST,LNA,46417078,2,115,66,1276,115,3542,0.25,76.0,0.25014117,0.375,0.5,0.25,3542
3584f2e1-e562-4e4c-bf25-80030738d001,KIST,IDA,398199809,2,2,144,1276,2,15392,0.74475586,92.0,0.25678056,0.375,0.7472156,0.25,15394
3584f2e1-e562-4e4c-bf25-80030728d001,KIST,CLUSTER,160665669,2,468,140,2043,468,7550,1.25,96.0,0.52387416,0.375,17.5,0.25,15394
3584f2e1-e562-4e4c-bf25-80030738d001,KIST,VITRIVR,578369770,2,2,169,2043,2,15375,0.75,62.0,0.25682926,0.25,1.0,0.25,15394
3584f2e1-e562-4e4c-bf25-80030728d001,KIST,LNA,157792785,2,4,169,2043,4,15392,0.6493497,95.0,0.25646198,0.375,0.7559544,0.25,15394
3584f2e1-e562-4e4c-bf25-80030738d001,KIST,CLUSTER,190558237,2,443,127,2043,443,7550,1.5,96.0,0.5239735,0.375,17.5,0.25,15394
3584f2e1-e562-4e4c-bf25-80030738d001,KIST,LNA,129185414,2,3,155,2043,3,15392,0.7097863,95.0,0.25646108,0.375,0.74429834,0.25,15394
3584f2e1-e562-4e4c-bf25-80030908d001,KIST,STA,73714077,2,1497,272,2004,1497,15000,0.25,97.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030908d001,KIST,SQA,71469333,2,1497,272,2004,1497,15000,0.25,95.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030908d001,KIST,NA,100207199,2,1497,272,2004,1497,15000,0.25,95.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030908d001,KIST,IDA,78219992,2,1497,272,2004,1497,15000,0.25,95.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030908d001,KIST,VITRIVR,833120769,2,1497,272,2004,1497,15000,0.25,60.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030908d001,KIST,CLUSTER,92292911,2,1240,272,2004,1240,7323,0.75,97.0,0.5120852,0.25,16.0,0.25,15000
3584f2e1-e562-4e4c-bf25-80030908d001,KIST,LNA,69397932,2,1497,272,2004,1497,15000,0.25,95.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030918d001,KIST,STA,62497518,2,1497,272,2004,1497,15000,0.25,97.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030918d001,KIST,SQA,252705333,2,1497,272,2004,1497,15000,0.25,94.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030918d001,KIST,NA,67603072,2,1497,272,2004,1497,15000,0.25,95.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030918d001,KIST,IDA,130508523,2,1497,272,2004,1497,15000,0.25,95.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030918d001,KIST,VITRIVR,538364883,2,1497,272,2004,1497,15000,0.25,63.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030918d001,KIST,CLUSTER,117629921,2,1240,272,2004,1240,7323,0.75,97.0,0.5120852,0.25,16.0,0.25,15000
3584f2e1-e562-4e4c-bf25-80030918d001,KIST,LNA,139781702,2,1497,272,2004,1497,15000,0.25,95.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030928d001,KIST,STA,128707436,2,1497,272,2004,1497,15000,0.25,96.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030928d001,KIST,SQA,262998357,2,1497,272,2004,1497,15000,0.25,93.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030928d001,KIST,NA,105872649,2,1497,272,2004,1497,15000,0.25,95.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030928d001,KIST,IDA,86342785,2,1497,272,2004,1497,15000,0.25,95.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030928d001,KIST,VITRIVR,405456378,2,1497,272,2004,1497,15000,0.25,64.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030928d001,KIST,CLUSTER,207664964,2,1240,272,2004,1240,7323,0.75,96.0,0.5120852,0.25,16.0,0.25,15000
3584f2e1-e562-4e4c-bf25-80030928d001,KIST,LNA,123160204,2,1497,272,2004,1497,15000,0.25,95.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030938d001,KIST,STA,64898360,2,1497,272,2004,1497,15000,0.25,97.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030948d001,KIST,STA,63583649,2,1497,272,2004,1497,15000,0.25,97.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030938d001,KIST,SQA,314379369,2,1497,272,2004,1497,15000,0.25,93.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030948d001,KIST,SQA,318078292,2,1497,272,2004,1497,15000,0.25,93.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030938d001,KIST,NA,84147402,2,1497,272,2004,1497,15000,0.25,95.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030948d001,KIST,NA,93421499,2,1497,272,2004,1497,15000,0.25,95.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030938d001,KIST,IDA,86612766,2,1497,272,2004,1497,15000,0.25,95.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030948d001,KIST,IDA,153520853,2,1497,272,2004,1497,15000,0.25,95.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030938d001,KIST,VITRIVR,535444222,2,1497,272,2004,1497,15000,0.25,63.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030948d001,KIST,VITRIVR,535949236,2,1497,272,2004,1497,15000,0.25,63.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030948d001,KIST,CLUSTER,162305565,2,1240,272,2004,1240,7323,0.75,96.0,0.5120852,0.25,16.0,0.25,15000
3584f2e1-e562-4e4c-bf25-80030938d001,KIST,CLUSTER,146909279,2,1240,272,2004,1240,7323,0.75,97.0,0.5120852,0.25,16.0,0.25,15000
3584f2e1-e562-4e4c-bf25-80030938d001,KIST,LNA,160362641,2,1497,272,2004,1497,15000,0.25,94.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80030948d001,KIST,LNA,75931051,2,1497,272,2004,1497,15000,0.25,95.0,0.25,0.375,0.25,0.25,15000
3584f2e1-e562-4e4c-bf25-80031008d001,KIST,STA,98195588,2,101,149,2800,101,18513,0.5,92.0,0.2547804,0.25,0.5,0.25,18542
3584f2e1-e562-4e4c-bf25-80031008d001,KIST,SQA,271956739,2,323,143,2800,323,18538,0.5,92.0,0.26906893,0.375,0.75,0.25,18542
3584f2e1-e562-4e4c-bf25-80031008d001,KIST,NA,272524078,2,67,183,2800,67,18526,0.38825732,86.0,0.25097647,0.375,0.5,0.25,18542
3584f2e1-e562-4e4c-bf25-80031008d001,KIST,IDA,76488220,2,51,173,2800,51,18533,0.45119232,88.0,0.2515904,0.25,0.5,0.25,18542
3584f2e1-e562-4e4c-bf25-80031008d001,KIST,VITRIVR,626983918,2,50,189,2800,50,18478,0.5,55.0,0.25089297,0.375,0.5,0.25,18542
3584f2e1-e562-4e4c-bf25-80031008d001,KIST,CLUSTER,83812050,2,710,172,2800,710,10012,1.0,92.0,0.46371853,0.375,16.0,0.25,18542
3584f2e1-e562-4e4c-bf25-80031008d001,KIST,LNA,388156122,2,74,189,2800,74,18524,0.2610968,85.0,0.2503777,0.375,0.50538844,0.25,18542
3584f2e1-e562-4e4c-bf25-80031038d001,KIST,STA,170849080,2,76,144,2800,76,18513,0.5,92.0,0.2553881,0.25,0.5,0.25,18542
3584f2e1-e562-4e4c-bf25-80031038d001,KIST,SQA,260311685,2,323,143,2800,323,18538,0.5,92.0,0.26906893,0.375,0.75,0.25,18542
3584f2e1-e562-4e4c-bf25-80031038d001,KIST,NA,217494208,2,37,183,2800,37,18527,0.44590855,87.0,0.25088513,0.25,0.5,0.25,18542
3584f2e1-e562-4e4c-bf25-80031038d001,KIST,IDA,270231723,2,31,173,2800,31,18533,0.46757877,86.0,0.2518699,0.25,0.50000006,0.25,18542
3584f2e1-e562-4e4c-bf25-80031038d001,KIST,VITRIVR,871908419,2,52,182,2800,52,18437,0.5,52.0,0.25165427,0.25,0.5,0.25,18542
3584f2e1-e562-4e4c-bf25-80031018d001,KIST,STA,110741892,2,72,144,2800,72,18513,0.5,92.0,0.25495598,0.25,0.5,0.25,18542
3584f2e1-e562-4e4c-bf25-80031038d001,KIST,CLUSTER,111513291,2,717,162,2800,717,10013,1.0,91.0,0.46621892,0.25,16.0,0.25,18542
3584f2e1-e562-4e4c-bf25-80031018d001,KIST,SQA,290506262,2,323,143,2800,323,18538,0.5,92.0,0.26906893,0.375,0.75,0.25,18542
3584f2e1-e562-4e4c-bf25-80031038d001,KIST,LNA,275925181,2,27,189,2800,27,18525,0.31250206,86.0,0.2502871,0.25,0.5056592,0.25,18542
3584f2e1-e562-4e4c-bf25-80031018d001,KIST,NA,170573303,2,14,173,2800,14,18526,0.48734516,87.0,0.25088447,0.375,0.5,0.25,18542
